"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"Subnum"	"Congruent"
2	36	"C:\Hannah's FYP\Black12_neu.jpg"	"poison"	1	"eyes"	1	NA	121	834	1	0	15	1
2	37	"C:\Hannah's FYP\Black22_neu.jpg"	"cockroach"	1	"nose"	1	NA	131	814	1	0	15	1
2	38	"C:\Hannah's FYP\White21_neu.jpg"	"love"	2	"nose"	2	NA	232	714	2	0	15	1
2	39	"C:\Hannah's FYP\Black15_neu.jpg"	"romance"	1	"eyes"	2	NA	122	654	2	0	15	2
2	40	"C:\Hannah's FYP\Black3_neu.jpg"	"joy"	1	"forehead"	2	NA	112	603	2	0	15	2
2	41	"C:\Hannah's FYP\White8_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	771	1	0	15	2
2	42	"C:\Hannah's FYP\White23_neu.jpg"	"vacation"	2	"nose"	2	NA	232	1169	2	0	15	1
2	43	"C:\Hannah's FYP\White19_neu.jpg"	"vacation"	2	"nose"	2	NA	232	614	2	0	15	1
2	44	"C:\Hannah's FYP\White17_neu.jpg"	"smile"	2	"nose"	2	NA	232	735	2	0	15	1
2	45	"C:\Hannah's FYP\White7_neu.jpg"	"smile"	2	"forehead"	2	NA	212	529	2	0	15	1
2	46	"C:\Hannah's FYP\White4_neu.jpg"	"love"	2	"forehead"	2	NA	212	445	2	0	15	1
2	47	"C:\Hannah's FYP\White13_neu.jpg"	"sewage"	2	"eyes"	1	NA	221	669	1	0	15	2
2	48	"C:\Hannah's FYP\White17_neu.jpg"	"disgust"	2	"nose"	1	NA	231	690	1	0	15	2
2	49	"C:\Hannah's FYP\White13_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	743	2	0	15	1
2	50	"C:\Hannah's FYP\White4_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	857	2	0	15	1
2	51	"C:\Hannah's FYP\Black19_neu.jpg"	"cockroach"	1	"nose"	1	NA	131	927	1	0	15	1
2	52	"C:\Hannah's FYP\White8_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	778	2	0	15	1
2	53	"C:\Hannah's FYP\White24_neu.jpg"	"success"	2	"nose"	2	NA	232	595	2	0	15	1
2	54	"C:\Hannah's FYP\Black22_neu.jpg"	"despair"	1	"nose"	1	NA	131	713	1	0	15	1
2	55	"C:\Hannah's FYP\Black8_neu.jpg"	"poison"	1	"forehead"	1	NA	111	707	2	1	15	1
2	56	"C:\Hannah's FYP\White5_neu.jpg"	"success"	2	"forehead"	2	NA	212	991	2	0	15	1
2	57	"C:\Hannah's FYP\Black10_neu.jpg"	"romance"	1	"eyes"	2	NA	122	583	2	0	15	2
2	58	"C:\Hannah's FYP\Black3_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	807	2	0	15	2
2	59	"C:\Hannah's FYP\Black11_neu.jpg"	"love"	1	"eyes"	2	NA	122	663	2	0	15	2
2	60	"C:\Hannah's FYP\White10_neu.jpg"	"success"	2	"eyes"	2	NA	222	701	2	0	15	1
2	61	"C:\Hannah's FYP\White10_neu.jpg"	"smile"	2	"eyes"	2	NA	222	529	2	0	15	1
2	62	"C:\Hannah's FYP\White23_neu.jpg"	"smile"	2	"nose"	2	NA	232	521	2	0	15	1
2	63	"C:\Hannah's FYP\White9_neu.jpg"	"despair"	2	"eyes"	1	NA	221	748	1	0	15	2
2	64	"C:\Hannah's FYP\Black22_neu.jpg"	"beauty"	1	"nose"	2	NA	132	516	2	0	15	2
2	65	"C:\Hannah's FYP\Black11_neu.jpg"	"disgust"	1	"eyes"	1	NA	121	1137	1	0	15	1
2	66	"C:\Hannah's FYP\White4_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	738	1	0	15	2
2	67	"C:\Hannah's FYP\White16_neu.jpg"	"romance"	2	"eyes"	2	NA	222	581	2	0	15	1
2	68	"C:\Hannah's FYP\Black24_neu.jpg"	"vomit"	1	"nose"	1	NA	131	756	1	0	15	1
2	69	"C:\Hannah's FYP\Black21_neu.jpg"	"paradise"	1	"nose"	2	NA	132	754	2	0	15	2
2	70	"C:\Hannah's FYP\Black22_neu.jpg"	"joy"	1	"nose"	2	NA	132	1329	2	0	15	2
2	71	"C:\Hannah's FYP\Black9_neu.jpg"	"despair"	1	"eyes"	1	NA	121	706	1	0	15	1
2	72	"C:\Hannah's FYP\White15_neu.jpg"	"love"	2	"eyes"	2	NA	222	519	2	0	15	1
2	73	"C:\Hannah's FYP\Black21_neu.jpg"	"success"	1	"nose"	2	NA	132	599	2	0	15	2
2	74	"C:\Hannah's FYP\Black20_neu.jpg"	"garbage"	1	"nose"	1	NA	131	772	1	0	15	1
2	75	"C:\Hannah's FYP\Black10_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	653	1	0	15	1
2	76	"C:\Hannah's FYP\Black7_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	777	1	0	15	1
2	77	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	2	"eyes"	1	NA	221	979	1	0	15	2
2	78	"C:\Hannah's FYP\Black23_neu.jpg"	"smile"	1	"nose"	2	NA	132	1312	2	0	15	2
2	79	"C:\Hannah's FYP\White15_neu.jpg"	"disgust"	2	"eyes"	1	NA	221	690	1	0	15	2
2	80	"C:\Hannah's FYP\Black10_neu.jpg"	"joy"	1	"eyes"	2	NA	122	519	2	0	15	2
2	81	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	2	"nose"	1	NA	231	704	1	0	15	2
2	82	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	2	"nose"	2	NA	232	651	2	0	15	1
2	83	"C:\Hannah's FYP\Black6_neu.jpg"	"love"	1	"forehead"	2	NA	112	834	2	0	15	2
2	84	"C:\Hannah's FYP\Black11_neu.jpg"	"sewage"	1	"eyes"	1	NA	121	625	1	0	15	1
2	85	"C:\Hannah's FYP\White19_neu.jpg"	"poison"	2	"nose"	1	NA	231	629	1	0	15	2
2	86	"C:\Hannah's FYP\White14_neu.jpg"	"paradise"	2	"eyes"	2	NA	222	1065	2	0	15	1
2	87	"C:\Hannah's FYP\White11_neu.jpg"	"vomit"	2	"eyes"	1	NA	221	662	1	0	15	2
2	88	"C:\Hannah's FYP\White1_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	581	2	0	15	1
2	89	"C:\Hannah's FYP\Black14_neu.jpg"	"sewage"	1	"eyes"	1	NA	121	702	1	0	15	1
2	90	"C:\Hannah's FYP\White3_neu.jpg"	"despair"	2	"forehead"	1	NA	211	802	1	0	15	2
2	91	"C:\Hannah's FYP\White24_neu.jpg"	"garbage"	2	"nose"	1	NA	231	834	1	0	15	2
2	92	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	873	1	0	15	2
2	93	"C:\Hannah's FYP\Black24_neu.jpg"	"romance"	1	"nose"	2	NA	132	627	2	0	15	2
2	94	"C:\Hannah's FYP\Black12_neu.jpg"	"beauty"	1	"eyes"	2	NA	122	515	2	0	15	2
2	95	"C:\Hannah's FYP\White9_neu.jpg"	"love"	2	"eyes"	2	NA	222	471	2	0	15	1
2	96	"C:\Hannah's FYP\White19_neu.jpg"	"despair"	2	"nose"	1	NA	231	539	1	0	15	2
2	97	"C:\Hannah's FYP\Black17_neu.jpg"	"sewage"	1	"nose"	1	NA	131	731	1	0	15	1
2	98	"C:\Hannah's FYP\White17_neu.jpg"	"love"	2	"nose"	2	NA	232	471	2	0	15	1
2	99	"C:\Hannah's FYP\Black1_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	1181	2	0	15	2
2	100	"C:\Hannah's FYP\White15_neu.jpg"	"success"	2	"eyes"	2	NA	222	605	2	0	15	1
2	101	"C:\Hannah's FYP\White1_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	669	1	0	15	2
2	102	"C:\Hannah's FYP\White2_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	843	2	0	15	1
2	103	"C:\Hannah's FYP\White12_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	577	2	0	15	1
2	104	"C:\Hannah's FYP\White8_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	659	1	0	15	2
2	105	"C:\Hannah's FYP\Black13_neu.jpg"	"disgust"	1	"eyes"	1	NA	121	929	1	0	15	1
2	106	"C:\Hannah's FYP\Black8_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	617	2	0	15	2
2	107	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	2	"nose"	1	NA	231	725	1	0	15	2
2	108	"C:\Hannah's FYP\White12_neu.jpg"	"beauty"	2	"eyes"	2	NA	222	609	2	0	15	1
2	109	"C:\Hannah's FYP\White13_neu.jpg"	"smile"	2	"eyes"	2	NA	222	585	2	0	15	1
2	110	"C:\Hannah's FYP\White10_neu.jpg"	"disgust"	2	"eyes"	1	NA	221	722	1	0	15	2
2	111	"C:\Hannah's FYP\Black24_neu.jpg"	"love"	1	"nose"	2	NA	132	547	2	0	15	2
2	112	"C:\Hannah's FYP\White13_neu.jpg"	"despair"	2	"eyes"	1	NA	221	862	1	0	15	2
2	113	"C:\Hannah's FYP\White14_neu.jpg"	"beauty"	2	"eyes"	2	NA	222	632	2	0	15	1
2	114	"C:\Hannah's FYP\Black18_neu.jpg"	"pest"	1	"nose"	1	NA	131	775	1	0	15	1
2	115	"C:\Hannah's FYP\White18_neu.jpg"	"cockroach"	2	"nose"	1	NA	231	677	1	0	15	2
2	116	"C:\Hannah's FYP\Black7_neu.jpg"	"pest"	1	"forehead"	1	NA	111	944	1	0	15	1
2	117	"C:\Hannah's FYP\Black2_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	578	1	0	15	1
2	118	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	1	"forehead"	1	NA	111	1372	1	0	15	1
2	119	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	547	2	0	15	1
2	120	"C:\Hannah's FYP\White5_neu.jpg"	"despair"	2	"forehead"	1	NA	211	639	1	0	15	2
2	121	"C:\Hannah's FYP\White20_neu.jpg"	"garbage"	2	"nose"	1	NA	231	658	1	0	15	2
2	122	"C:\Hannah's FYP\Black13_neu.jpg"	"beauty"	1	"eyes"	2	NA	122	560	2	0	15	2
2	123	"C:\Hannah's FYP\Black6_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	650	1	0	15	1
2	124	"C:\Hannah's FYP\White1_neu.jpg"	"joy"	2	"forehead"	2	NA	212	785	2	0	15	1
2	125	"C:\Hannah's FYP\White9_neu.jpg"	"pest"	2	"eyes"	1	NA	221	921	1	0	15	2
2	126	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	1	"eyes"	1	NA	121	620	1	0	15	1
2	127	"C:\Hannah's FYP\White20_neu.jpg"	"romance"	2	"nose"	2	NA	232	601	2	0	15	1
2	128	"C:\Hannah's FYP\Black11_neu.jpg"	"success"	1	"eyes"	2	NA	122	521	2	0	15	2
2	129	"C:\Hannah's FYP\White3_neu.jpg"	"romance"	2	"forehead"	2	NA	212	573	2	0	15	1
2	130	"C:\Hannah's FYP\White5_neu.jpg"	"poison"	2	"forehead"	1	NA	211	695	1	0	15	2
2	131	"C:\Hannah's FYP\White10_neu.jpg"	"poison"	2	"eyes"	1	NA	221	763	1	0	15	2
2	132	"C:\Hannah's FYP\Black2_neu.jpg"	"despair"	1	"forehead"	1	NA	111	677	1	0	15	1
2	133	"C:\Hannah's FYP\Black19_neu.jpg"	"joy"	1	"nose"	2	NA	132	627	2	0	15	2
2	134	"C:\Hannah's FYP\Black15_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	1146	1	0	15	1
2	135	"C:\Hannah's FYP\White11_neu.jpg"	"romance"	2	"eyes"	2	NA	222	716	2	0	15	1
2	136	"C:\Hannah's FYP\White22_neu.jpg"	"joy"	2	"nose"	2	NA	232	1056	2	0	15	1
2	137	"C:\Hannah's FYP\Black18_neu.jpg"	"despair"	1	"nose"	1	NA	131	893	1	0	15	1
2	138	"C:\Hannah's FYP\Black6_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	721	1	0	15	1
2	139	"C:\Hannah's FYP\Black8_neu.jpg"	"romance"	1	"forehead"	2	NA	112	586	2	0	15	2
2	140	"C:\Hannah's FYP\White6_neu.jpg"	"joy"	2	"forehead"	2	NA	212	1011	2	0	15	1
2	141	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	2	"nose"	1	NA	231	558	1	0	15	2
2	142	"C:\Hannah's FYP\Black18_neu.jpg"	"romance"	1	"nose"	2	NA	132	520	2	0	15	2
2	143	"C:\Hannah's FYP\White22_neu.jpg"	"beauty"	2	"nose"	2	NA	232	492	2	0	15	1
2	144	"C:\Hannah's FYP\Black16_neu.jpg"	"joy"	1	"eyes"	2	NA	122	570	2	0	15	2
2	145	"C:\Hannah's FYP\White17_neu.jpg"	"vomit"	2	"nose"	1	NA	231	588	1	0	15	2
2	146	"C:\Hannah's FYP\Black17_neu.jpg"	"poison"	1	"nose"	1	NA	131	867	1	0	15	1
2	147	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	1	"eyes"	2	NA	122	609	2	0	15	2
2	148	"C:\Hannah's FYP\White11_neu.jpg"	"paradise"	2	"eyes"	2	NA	222	529	2	0	15	1
2	149	"C:\Hannah's FYP\Black6_neu.jpg"	"smile"	1	"forehead"	2	NA	112	621	2	0	15	2
2	150	"C:\Hannah's FYP\White19_neu.jpg"	"beauty"	2	"nose"	2	NA	232	505	2	0	15	1
2	151	"C:\Hannah's FYP\Black1_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	542	1	0	15	1
2	152	"C:\Hannah's FYP\White23_neu.jpg"	"despair"	2	"nose"	1	NA	231	885	1	0	15	2
2	153	"C:\Hannah's FYP\Black10_neu.jpg"	"vomit"	1	"eyes"	1	NA	121	953	1	0	15	1
2	154	"C:\Hannah's FYP\White3_neu.jpg"	"success"	2	"forehead"	2	NA	212	538	2	0	15	1
2	155	"C:\Hannah's FYP\White8_neu.jpg"	"love"	2	"forehead"	2	NA	212	533	2	0	15	1
2	156	"C:\Hannah's FYP\White16_neu.jpg"	"garbage"	2	"eyes"	1	NA	221	681	1	0	15	2
2	157	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	2	"nose"	2	NA	232	530	2	0	15	1
2	158	"C:\Hannah's FYP\Black5_neu.jpg"	"despair"	1	"forehead"	1	NA	111	575	1	0	15	1
2	159	"C:\Hannah's FYP\Black20_neu.jpg"	"paradise"	1	"nose"	2	NA	132	604	2	0	15	2
2	160	"C:\Hannah's FYP\Black4_neu.jpg"	"poison"	1	"forehead"	1	NA	111	868	1	0	15	1
2	161	"C:\Hannah's FYP\Black15_neu.jpg"	"vacation"	1	"eyes"	2	NA	122	577	2	0	15	2
2	162	"C:\Hannah's FYP\White9_neu.jpg"	"joy"	2	"eyes"	2	NA	222	563	2	0	15	1
2	163	"C:\Hannah's FYP\Black17_neu.jpg"	"success"	1	"nose"	2	NA	132	555	2	0	15	2
2	164	"C:\Hannah's FYP\White24_neu.jpg"	"disgust"	2	"nose"	1	NA	231	646	1	0	15	2
2	165	"C:\Hannah's FYP\Black3_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	691	1	0	15	1
2	166	"C:\Hannah's FYP\Black5_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	1088	1	0	15	1
2	167	"C:\Hannah's FYP\White2_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	635	1	0	15	2
2	168	"C:\Hannah's FYP\Black16_neu.jpg"	"cockroach"	1	"eyes"	1	NA	121	578	1	0	15	1
2	169	"C:\Hannah's FYP\Black7_neu.jpg"	"joy"	1	"forehead"	2	NA	112	545	2	0	15	2
2	170	"C:\Hannah's FYP\Black19_neu.jpg"	"love"	1	"nose"	2	NA	132	628	2	0	15	2
2	171	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	620	2	0	15	2
2	172	"C:\Hannah's FYP\White6_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	612	1	0	15	2
2	173	"C:\Hannah's FYP\Black21_neu.jpg"	"pest"	1	"nose"	1	NA	131	864	1	0	15	1
2	174	"C:\Hannah's FYP\White7_neu.jpg"	"pest"	2	"forehead"	1	NA	211	734	1	0	15	2
2	175	"C:\Hannah's FYP\White22_neu.jpg"	"poison"	2	"nose"	1	NA	231	872	1	0	15	2
2	176	"C:\Hannah's FYP\White7_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	589	2	0	15	1
2	177	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	599	1	0	15	2
2	178	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	1	"forehead"	2	NA	112	536	2	0	15	2
2	179	"C:\Hannah's FYP\White22_neu.jpg"	"cockroach"	2	"nose"	1	NA	231	819	1	0	15	2
2	180	"C:\Hannah's FYP\White6_neu.jpg"	"romance"	2	"forehead"	2	NA	212	522	2	0	15	1
2	181	"C:\Hannah's FYP\White2_neu.jpg"	"smile"	2	"forehead"	2	NA	212	454	2	0	15	1
2	182	"C:\Hannah's FYP\White21_neu.jpg"	"vomit"	2	"nose"	1	NA	231	705	1	0	15	2
2	183	"C:\Hannah's FYP\Black23_neu.jpg"	"sewage"	1	"nose"	1	NA	131	914	1	0	15	1
2	184	"C:\Hannah's FYP\Black20_neu.jpg"	"smile"	1	"nose"	2	NA	132	785	2	0	15	2
2	185	"C:\Hannah's FYP\White14_neu.jpg"	"cockroach"	2	"eyes"	1	NA	221	726	1	0	15	2
2	186	"C:\Hannah's FYP\White6_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	713	1	0	15	2
2	187	"C:\Hannah's FYP\White16_neu.jpg"	"joy"	2	"eyes"	2	NA	222	477	2	0	15	1
2	188	"C:\Hannah's FYP\Black14_neu.jpg"	"success"	1	"eyes"	2	NA	122	611	2	0	15	2
2	189	"C:\Hannah's FYP\Black23_neu.jpg"	"disgust"	1	"nose"	1	NA	131	1337	1	0	15	1
2	190	"C:\Hannah's FYP\Black3_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	864	2	1	15	1
2	191	"C:\Hannah's FYP\Black17_neu.jpg"	"vacation"	1	"nose"	2	NA	132	683	2	0	15	2
2	192	"C:\Hannah's FYP\Black23_neu.jpg"	"vacation"	1	"nose"	2	NA	132	767	2	0	15	2
2	1	"C:\Hannah's FYP\Black24_neu.jpg"	"poison"	1	"nose"	1	NA	131	1010	1	0	16	1
2	2	"C:\Hannah's FYP\White10_neu.jpg"	"despair"	2	"eyes"	1	NA	221	816	1	0	16	2
2	3	"C:\Hannah's FYP\Black15_neu.jpg"	"sewage"	1	"eyes"	1	NA	121	695	1	0	16	1
2	4	"C:\Hannah's FYP\White24_neu.jpg"	"sewage"	2	"nose"	1	NA	231	571	1	0	16	2
2	5	"C:\Hannah's FYP\Black23_neu.jpg"	"joy"	1	"nose"	2	NA	132	689	2	0	16	2
2	6	"C:\Hannah's FYP\Black9_neu.jpg"	"romance"	1	"eyes"	2	NA	122	901	2	0	16	2
2	7	"C:\Hannah's FYP\White2_neu.jpg"	"romance"	2	"forehead"	2	NA	212	680	2	0	16	1
2	8	"C:\Hannah's FYP\Black18_neu.jpg"	"sewage"	1	"nose"	1	NA	131	565	1	0	16	1
2	9	"C:\Hannah's FYP\White21_neu.jpg"	"vacation"	2	"nose"	2	NA	232	764	2	0	16	1
2	10	"C:\Hannah's FYP\White19_neu.jpg"	"vomit"	2	"nose"	1	NA	231	586	1	0	16	2
2	11	"C:\Hannah's FYP\White22_neu.jpg"	"pest"	2	"nose"	1	NA	231	1235	1	0	16	2
2	12	"C:\Hannah's FYP\White7_neu.jpg"	"romance"	2	"forehead"	2	NA	212	711	2	0	16	1
2	13	"C:\Hannah's FYP\White4_neu.jpg"	"success"	2	"forehead"	2	NA	212	706	2	0	16	1
2	14	"C:\Hannah's FYP\Black4_neu.jpg"	"success"	1	"forehead"	2	NA	112	645	2	0	16	2
2	15	"C:\Hannah's FYP\White8_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	851	2	0	16	1
2	16	"C:\Hannah's FYP\White20_neu.jpg"	"paradise"	2	"nose"	2	NA	232	932	2	0	16	1
2	17	"C:\Hannah's FYP\Black3_neu.jpg"	"poison"	1	"forehead"	1	NA	111	957	1	0	16	1
2	18	"C:\Hannah's FYP\White3_neu.jpg"	"pest"	2	"forehead"	1	NA	211	733	1	0	16	2
2	19	"C:\Hannah's FYP\White10_neu.jpg"	"garbage"	2	"eyes"	1	NA	221	1225	1	0	16	2
2	20	"C:\Hannah's FYP\Black24_neu.jpg"	"romance"	1	"nose"	2	NA	132	803	2	0	16	2
2	21	"C:\Hannah's FYP\Black7_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	608	1	0	16	1
2	22	"C:\Hannah's FYP\Black3_neu.jpg"	"smile"	1	"forehead"	2	NA	112	919	2	0	16	2
2	23	"C:\Hannah's FYP\White7_neu.jpg"	"despair"	2	"forehead"	1	NA	211	826	1	0	16	2
2	24	"C:\Hannah's FYP\Black23_neu.jpg"	"despair"	1	"nose"	1	NA	131	1054	1	0	16	1
2	25	"C:\Hannah's FYP\Black2_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	706	2	0	16	2
2	26	"C:\Hannah's FYP\White7_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	750	2	0	16	1
2	27	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	1	"nose"	1	NA	131	960	1	0	16	1
2	28	"C:\Hannah's FYP\Black10_neu.jpg"	"love"	1	"eyes"	2	NA	122	777	2	0	16	2
2	29	"C:\Hannah's FYP\Black1_neu.jpg"	"romance"	1	"forehead"	2	NA	112	665	2	0	16	2
2	30	"C:\Hannah's FYP\Black11_neu.jpg"	"vomit"	1	"eyes"	1	NA	121	559	1	0	16	1
2	31	"C:\Hannah's FYP\White13_neu.jpg"	"disgust"	2	"eyes"	1	NA	221	568	1	0	16	2
2	32	"C:\Hannah's FYP\Black17_neu.jpg"	"cockroach"	1	"nose"	1	NA	131	887	1	0	16	1
2	33	"C:\Hannah's FYP\Black1_neu.jpg"	"joy"	1	"forehead"	2	NA	112	635	2	0	16	2
2	34	"C:\Hannah's FYP\White14_neu.jpg"	"vomit"	2	"eyes"	1	NA	221	663	1	0	16	2
2	35	"C:\Hannah's FYP\Black16_neu.jpg"	"disgust"	1	"eyes"	1	NA	121	692	1	0	16	1
2	36	"C:\Hannah's FYP\Black13_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	784	1	0	16	1
2	37	"C:\Hannah's FYP\White12_neu.jpg"	"pest"	2	"eyes"	1	NA	221	721	1	0	16	2
2	38	"C:\Hannah's FYP\Black22_neu.jpg"	"smile"	1	"nose"	2	NA	132	504	2	0	16	2
2	39	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	629	2	0	16	1
2	40	"C:\Hannah's FYP\Black12_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	780	1	0	16	1
2	41	"C:\Hannah's FYP\White21_neu.jpg"	"disgust"	2	"nose"	1	NA	231	786	1	0	16	2
2	42	"C:\Hannah's FYP\White3_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	611	2	0	16	1
2	43	"C:\Hannah's FYP\White21_neu.jpg"	"despair"	2	"nose"	1	NA	231	609	1	0	16	2
2	44	"C:\Hannah's FYP\White17_neu.jpg"	"garbage"	2	"nose"	1	NA	231	936	1	0	16	2
2	45	"C:\Hannah's FYP\Black22_neu.jpg"	"pest"	1	"nose"	1	NA	131	704	1	0	16	1
2	46	"C:\Hannah's FYP\Black24_neu.jpg"	"love"	1	"nose"	2	NA	132	673	2	0	16	2
2	47	"C:\Hannah's FYP\White24_neu.jpg"	"romance"	2	"nose"	2	NA	232	599	2	0	16	1
2	48	"C:\Hannah's FYP\Black3_neu.jpg"	"love"	1	"forehead"	2	NA	112	542	2	0	16	2
2	49	"C:\Hannah's FYP\Black6_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	641	2	0	16	2
2	50	"C:\Hannah's FYP\White19_neu.jpg"	"cockroach"	2	"nose"	1	NA	231	645	1	0	16	2
2	51	"C:\Hannah's FYP\Black11_neu.jpg"	"vacation"	1	"eyes"	2	NA	122	660	2	0	16	2
2	52	"C:\Hannah's FYP\White6_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	665	1	0	16	2
2	53	"C:\Hannah's FYP\Black23_neu.jpg"	"vacation"	1	"nose"	2	NA	132	925	2	0	16	2
2	54	"C:\Hannah's FYP\Black1_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	1023	1	0	16	1
2	55	"C:\Hannah's FYP\Black3_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	1540	1	0	16	1
2	56	"C:\Hannah's FYP\Black18_neu.jpg"	"vacation"	1	"nose"	2	NA	132	596	2	0	16	2
2	57	"C:\Hannah's FYP\Black14_neu.jpg"	"poison"	1	"eyes"	1	NA	121	789	1	0	16	1
2	58	"C:\Hannah's FYP\Black4_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	925	2	0	16	2
2	59	"C:\Hannah's FYP\White5_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	943	1	0	16	2
2	60	"C:\Hannah's FYP\White17_neu.jpg"	"despair"	2	"nose"	1	NA	231	1601	1	0	16	2
2	61	"C:\Hannah's FYP\White13_neu.jpg"	"pest"	2	"eyes"	1	NA	221	727	1	0	16	2
2	62	"C:\Hannah's FYP\White2_neu.jpg"	"despair"	2	"forehead"	1	NA	211	1130	1	0	16	2
2	63	"C:\Hannah's FYP\White2_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	773	1	0	16	2
2	64	"C:\Hannah's FYP\Black21_neu.jpg"	"beauty"	1	"nose"	2	NA	132	681	2	0	16	2
2	65	"C:\Hannah's FYP\Black6_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	711	1	0	16	1
2	66	"C:\Hannah's FYP\White15_neu.jpg"	"love"	2	"eyes"	2	NA	222	658	2	0	16	1
2	67	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	2	"nose"	1	NA	231	621	1	0	16	2
2	68	"C:\Hannah's FYP\White14_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	969	2	0	16	1
2	69	"C:\Hannah's FYP\White17_neu.jpg"	"smile"	2	"nose"	2	NA	232	769	2	0	16	1
2	70	"C:\Hannah's FYP\Black24_neu.jpg"	"sewage"	1	"nose"	1	NA	131	480	1	0	16	1
2	71	"C:\Hannah's FYP\Black8_neu.jpg"	"poison"	1	"forehead"	1	NA	111	723	1	0	16	1
2	72	"C:\Hannah's FYP\Black20_neu.jpg"	"pest"	1	"nose"	1	NA	131	722	1	0	16	1
2	73	"C:\Hannah's FYP\Black20_neu.jpg"	"paradise"	1	"nose"	2	NA	132	601	2	0	16	2
2	74	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	2	"forehead"	1	NA	211	506	1	0	16	2
2	75	"C:\Hannah's FYP\Black16_neu.jpg"	"romance"	1	"eyes"	2	NA	122	551	2	0	16	2
2	76	"C:\Hannah's FYP\Black15_neu.jpg"	"joy"	1	"eyes"	2	NA	122	577	2	0	16	2
2	77	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	1	"eyes"	1	NA	121	851	2	1	16	1
2	78	"C:\Hannah's FYP\Black13_neu.jpg"	"pest"	1	"eyes"	1	NA	121	713	1	0	16	1
2	79	"C:\Hannah's FYP\Black2_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	621	1	0	16	1
2	80	"C:\Hannah's FYP\White6_neu.jpg"	"love"	2	"forehead"	2	NA	212	741	2	0	16	1
